
Fecha;ALAMEDA;;CONCORDIA;;CUPRUM;;EL LIBERTADOR;;HABITAT;;INVIERTA;;PLANVITAL;;PROVIDA;;SAN CRISTOBAL;;SANTA MARIA;;SUMMA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
1996-03-26;6.345,40;71989745752;6.082,29;48505378544;7.624,67;487764707947;6.742,22;1475976335788;7.175,58;113407231133;6.399,43;25961159917;6.088,68;1752180554193;11.665,59;156200495272;6.419,79;314174996896;6.667,15;1114112408737;5.888,81;2121574149025;5.931,92;1487462483694;6.532,94;765127582953;6.547,14;451644298745;5.856,81;58923221771
1996-03-27;6.341,53;71933539020;6.078,66;48454091988;7.619,24;487414324696;6.739,14;1476689053713;7.174,34;113383544003;6.396,65;25949877406;6.084,94;1754968399931;11.659,92;156236403016;6.415,75;313938094969;6.664,41;1113580045410;5.884,29;2119383949461;5.928,29;1486804247454;6.528,96;765240934402;6.545,48;451656269513;5.852,97;58975747620
1996-03-28;6.337,91;69708777549;6.073,22;45974752734;7.613,33;471362781579;6.736,12;1455841145191;7.166,90;111041513363;6.392,73;24318975693;6.081,08;1719133318264;11.651,15;149387822933;6.410,78;302995350352;6.660,80;1078242152238;5.881,61;2071755024046;5.925,58;1438048493417;6.521,59;739935927411;6.539,25;433554074714;5.846,44;54046749091
1996-03-29;6.334,07;72196667509;6.070,96;47730214199;7.606,81;493423262452;6.737,35;1523221215373;7.163,30;113339060571;6.390,58;24444243443;6.080,21;1752950528659;11.647,00;153259176088;6.408,79;311062754926;6.660,02;1102546807289;5.879,13;2112734786789;5.924,55;1470116710613;6.519,78;760611578760;6.536,78;443241133909;5.844,40;56968614489
1996-03-30;6.334,07;72196667509;6.070,96;47730214199;7.606,81;493423262452;6.737,35;1523221215373;7.163,30;113339060571;6.390,58;24444243443;6.080,21;1752950528659;11.647,00;153259176088;6.408,79;311062754926;6.660,02;1102546807289;5.879,13;2112734786789;5.924,55;1470116710613;6.519,78;760611578760;6.536,78;443241133909;5.844,40;56968614489
1996-03-31;6.334,07;72196667509;6.070,96;47730214199;7.606,81;493423262452;6.737,35;1523221215373;7.163,30;113339060571;6.390,58;24444243443;6.080,21;1752950528659;11.647,00;153259176088;6.408,79;311062754926;6.660,02;1102546807289;5.879,13;2112734786789;5.924,55;1470116710613;6.519,78;760611578760;6.536,78;443241133909;5.844,40;56968614489
1996-04-01;6.330,28;72250032815;6.066,93;47730878755;7.601,30;493047993594;6.733,97;1522644005946;7.161,24;113327106955;6.387,29;24431170421;6.075,39;1750439153445;11.642,49;153231114685;6.405,17;310976992126;6.656,67;1103171600560;5.875,53;2111810394047;5.921,17;1468458370971;6.515,45;760273354948;6.532,58;443435001921;5.841,34;56922809030
1996-04-02;6.326,96;72206396002;6.063,47;47689988338;7.597,96;492353001155;6.730,79;1521570241127;7.158,57;113273328565;6.382,84;24414147639;6.072,47;1749521336572;11.634,80;153066044841;6.401,26;310762017525;6.652,34;1101104097371;5.873,12;2110828509639;5.918,95;1467384345677;6.511,02;759289970323;6.529,19;442085114884;5.836,81;56887929757
1996-04-03;6.320,69;72126703374;6.057,89;47646085642;7.593,68;491990210436;6.727,14;1520704785519;7.154,73;113069599527;6.376,53;24297354612;6.067,93;1745886009178;11.625,45;152940066358;6.395,94;310503871820;6.646,52;1100104775023;5.867,74;2108711158805;5.914,24;1465957924648;6.507,88;757330324064;6.523,78;441677285443;5.831,44;56826150356
1996-04-04;6.317,04;72080968566;6.054,73;47621211834;7.587,31;491597744209;6.721,70;1519475802229;7.149,35;112997326849;6.369,83;24282212109;6.062,93;1744579680589;11.618,19;152766889349;6.391,83;309878674246;6.640,72;1098986322089;5.863,69;2107178919853;5.909,67;1464581891268;6.503,87;756651647995;6.522,50;441585068960;5.825,64;56773722162
1996-04-05;6.317,04;72080968566;6.054,73;47621211834;7.587,31;491597744209;6.721,70;1519475802229;7.149,35;112997326849;6.369,83;24282212109;6.062,93;1744579680589;11.618,19;152766889349;6.391,83;309878674246;6.640,72;1098986322089;5.863,69;2107178919853;5.909,67;1464581891268;6.503,87;756651647995;6.522,50;441585068960;5.825,64;56773722162
1996-04-06;6.317,04;72080968566;6.054,73;47621211834;7.587,31;491597744209;6.721,70;1519475802229;7.149,35;112997326849;6.369,83;24282212109;6.062,93;1744579680589;11.618,19;152766889349;6.391,83;309878674246;6.640,72;1098986322089;5.863,69;2107178919853;5.909,67;1464581891268;6.503,87;756651647995;6.522,50;441585068960;5.825,64;56773722162
1996-04-07;6.317,04;72080968566;6.054,73;47621211834;7.587,31;491597744209;6.721,70;1519475802229;7.149,35;112997326849;6.369,83;24282212109;6.062,93;1744579680589;11.618,19;152766889349;6.391,83;309878674246;6.640,72;1098986322089;5.863,69;2107178919853;5.909,67;1464581891268;6.503,87;756651647995;6.522,50;441585068960;5.825,64;56773722162
1996-04-08;6.317,85;72037296716;6.053,89;47606121405;7.586,01;491523620775;6.723,81;1519862535767;7.147,75;112936687875;6.372,10;24255447693;6.065,60;1745030143097;11.621,12;152787838433;6.394,26;309855475001;6.644,31;1099949247361;5.864,67;2107368136479;5.911,45;1464995847540;6.506,50;756786512213;6.523,54;441616907879;5.826,40;56779615791
1996-04-09;6.305,08;71903764556;6.040,09;47497749282;7.570,52;490515574118;6.709,23;1515889374340;7.132,53;112684591634;6.359,22;24204987484;6.051,49;1741046138644;11.600,28;152499100550;6.380,48;309140215159;6.627,41;1097047291100;5.851,97;2102529347260;5.899,26;1460417604090;6.493,17;754273803029;6.509,53;440789923651;5.811,86;56609974874
1996-04-10;6.302,96;71845454060;6.039,54;47471015049;7.568,99;490316917273;6.707,97;1514529164886;7.129,44;112556056003;6.357,93;24218363236;6.050,00;1738928431189;11.593,65;152436812561;6.377,81;308977291588;6.623,20;1096203505514;5.851,21;2102165118726;5.897,30;1459957787044;6.490,60;754020797324;6.508,48;440695253509;5.809,99;56596300278
1996-04-11;6.300,93;71807526495;6.038,42;47456346704;7.568,26;490196744133;6.707,69;1514308089629;7.127,66;112515194726;6.356,02;24208789800;6.048,61;1738417634001;11.591,10;152407855721;6.376,72;308472772232;6.621,32;1095717720713;5.850,31;2101822430243;5.896,05;1459471813061;6.488,73;753700503859;6.507,18;439851479196;5.807,76;56578999485
1996-04-12;6.300,99;71799033462;6.038,66;47507311810;7.568,51;490168850480;6.707,45;1513651364435;7.124,72;112464913235;6.327,44;24099821215;6.048,57;1738156783135;11.582,56;152174731775;6.369,84;308029734633;6.622,03;1095270655525;5.850,59;2100214085863;5.895,04;1459385186867;6.490,27;753845854730;6.505,42;439672027484;5.808,66;56572392605
1996-04-13;6.300,99;71799033462;6.038,66;47507311810;7.568,51;490168850480;6.707,45;1513651364435;7.124,72;112464913235;6.327,44;24099821215;6.048,57;1738156783135;11.582,56;152174731775;6.369,84;308029734633;6.622,03;1095270655525;5.850,59;2100214085863;5.895,04;1459385186867;6.490,27;753845854730;6.505,42;439672027484;5.808,66;56572392605
1996-04-14;6.300,99;71799033462;6.038,66;47507311810;7.568,51;490168850480;6.707,45;1513651364435;7.124,72;112464913235;6.327,44;24099821215;6.048,57;1738156783135;11.582,56;152174731775;6.369,84;308029734633;6.622,03;1095270655525;5.850,59;2100214085863;5.895,04;1459385186867;6.490,27;753845854730;6.505,42;439672027484;5.808,66;56572392605
1996-04-15;6.306,89;71865995542;6.044,23;47550381522;7.576,83;490703933341;6.716,04;1515455467157;7.130,95;112453271747;6.334,71;24127354674;6.056,34;1740285339750;11.595,74;152353123032;6.377,31;308607374970;6.629,81;1095799981362;5.856,09;2104416498466;5.901,41;1461050422860;6.498,34;754876340624;6.512,07;439920987167;5.816,23;56639775377
1996-04-16;6.308,55;72236285308;6.042,91;47539960074;7.576,61;490945678797;6.713,67;1514858207485;7.130,76;112450285042;6.334,57;24136345270;6.055,54;1740008356695;11.592,06;152304855719;6.376,87;308593288096;6.627,91;1095445405443;5.857,24;2116382621285;5.901,59;1461231719720;6.497,29;754636294332;6.513,20;439977917295;5.815,05;56616827579
1996-04-17;6.312,34;72206875293;6.045,16;47557454720;7.579,95;491307461995;6.717,67;1515876687146;7.136,11;112526085859;6.341,86;24164116384;6.059,29;1741224117646;11.599,04;152462448278;6.380,50;308801289644;6.631,88;1096253203932;5.860,17;2117414580089;5.904,77;1463294406193;6.500,43;755522131997;6.516,18;440594016506;5.819,41;56660230553
1996-04-18;6.323,92;72368757900;6.056,69;47644746245;7.593,88;492468890449;6.729,08;1519312162875;7.150,64;112604508473;6.352,26;24166725065;6.069,85;1745013389294;11.621,33;152838786545;6.391,39;309426970325;6.641,87;1097770692573;5.868,95;2121697452289;5.913,78;1467067215577;6.511,80;756860552479;6.526,41;441936245873;5.831,05;56774166608
1996-04-19;6.332,37;72533709986;6.066,56;47721074016;7.606,21;494121602560;6.737,61;1521990791706;7.166,02;112824388864;6.367,33;24222580645;6.078,80;1751006296785;11.635,31;153096368467;6.399,90;309891578483;6.650,56;1099036163075;5.877,73;2124694814460;5.921,86;1469888724967;6.520,01;758086520271;6.537,24;442765415302;5.839,37;56842130357
1996-04-20;6.332,37;72533709986;6.066,56;47721074016;7.606,21;494121602560;6.737,61;1521990791706;7.166,02;112824388864;6.367,33;24222580645;6.078,80;1751006296785;11.635,31;153096368467;6.399,90;309891578483;6.650,56;1099036163075;5.877,73;2124694814460;5.921,86;1469888724967;6.520,01;758086520271;6.537,24;442765415302;5.839,37;56842130357
1996-04-21;6.332,37;72533709986;6.066,56;47721074016;7.606,21;494121602560;6.737,61;1521990791706;7.166,02;112824388864;6.367,33;24222580645;6.078,80;1751006296785;11.635,31;153096368467;6.399,90;309891578483;6.650,56;1099036163075;5.877,73;2124694814460;5.921,86;1469888724967;6.520,01;758086520271;6.537,24;442765415302;5.839,37;56842130357
1996-04-22;6.347,40;72689648296;6.082,55;47846695964;7.625,15;495336829529;6.755,68;1525979186473;7.184,22;113103621004;6.380,37;24272170277;6.094,82;1760459382456;11.667,82;153688000973;6.416,34;310682421165;6.667,39;1106121652309;5.890,65;2130382341958;5.935,92;1474890475640;6.536,04;759849775770;6.550,62;443775590247;5.857,16;57015267213
1996-04-23;6.364,52;72925720379;6.097,91;48055641664;7.645,71;497532758771;6.771,01;1529945485156;7.205,30;113410048400;6.391,65;24328077481;6.111,10;1765233789682;11.699,02;154080307819;6.432,45;311441825698;6.681,95;1108382939345;5.905,83;2134888990855;5.950,40;1479592660086;6.552,06;763759159398;6.569,25;445353705454;5.873,05;57226103007
1996-04-24;6.378,08;73140561598;6.112,32;48242155681;7.664,47;499844145706;6.787,58;1533637880907;7.224,16;113805568589;6.404,72;24374522329;6.127,03;1769745279191;11.724,79;154559243086;6.447,46;312182080346;6.697,27;1110814176098;5.919,16;2139470133608;5.963,64;1484158035778;6.566,79;766695337742;6.583,08;446512804590;5.887,89;57387389254
1996-04-25;6.389,05;73266298879;6.125,57;48247050909;7.679,20;500916896131;6.795,44;1536214584506;7.237,11;114131789840;6.409,36;24467374723;6.135,25;1773242268256;11.739,41;154866444972;6.455,94;312783201305;6.704,62;1114672329792;5.927,32;2142449120753;5.971,70;1486014224267;6.574,26;768430261725;6.592,29;447511515896;5.895,18;57523194048
1996-04-26;6.400,90;73465655525;6.134,19;48392751662;7.691,44;501813042019;6.804,90;1538658911244;7.249,27;114460621505;6.418,54;24594837411;6.146,53;1778032568001;11.758,38;155199672344;6.467,18;313309404344;6.715,57;1116469003308;5.938,10;2146323832202;5.981,68;1489228456503;6.584,86;769526341803;6.604,94;448534459368;5.906,10;57804095723
1996-04-27;6.400,90;73465655525;6.134,19;48392751662;7.691,44;501813042019;6.804,90;1538658911244;7.249,27;114460621505;6.418,54;24594837411;6.146,53;1778032568001;11.758,38;155199672344;6.467,18;313309404344;6.715,57;1116469003308;5.938,10;2146323832202;5.981,68;1489228456503;6.584,86;769526341803;6.604,94;448534459368;5.906,10;57804095723
1996-04-28;6.400,90;73465655525;6.134,19;48392751662;7.691,44;501813042019;6.804,90;1538658911244;7.249,27;114460621505;6.418,54;24594837411;6.146,53;1778032568001;11.758,38;155199672344;6.467,18;313309404344;6.715,57;1116469003308;5.938,10;2146323832202;5.981,68;1489228456503;6.584,86;769526341803;6.604,94;448534459368;5.906,10;57804095723
1996-04-29;6.413,25;71554493877;6.143,90;45959823804;7.708,06;487759754161;6.813,42;1522197386359;7.263,16;110886725681;6.426,03;22626555043;6.156,34;1742147198916;11.774,06;150700560361;6.476,26;302656950230;6.722,78;1080467442725;5.948,23;2101761465482;5.991,12;1442351064766;6.593,68;748838780944;6.616,52;432065107112;5.915,18;52915068545
1996-04-30;6.426,49;74503434093;6.156,82;48635859456;7.723,81;513609393140;6.827,82;1588264176788;7.279,70;112437129107;6.436,77;22808460084;6.169,22;1780700745447;11.802,19;153987721769;6.490,08;311454498647;6.738,81;1106153602449;5.958,88;2148413452329;6.003,08;1479891605433;6.607,50;777557001885;6.629,35;442528086333;5.930,96;56984869908
1996-05-01;6.426,49;74503434093;6.156,82;48635859456;7.723,81;513609393140;6.827,82;1588264176788;7.279,70;112437129107;6.436,77;22808460084;6.169,22;1780700745447;11.802,19;153987721769;6.490,08;311454498647;6.738,81;1106153602449;5.958,88;2148413452329;6.003,08;1479891605433;6.607,50;777557001885;6.629,35;442528086333;5.930,96;56984869908
1996-05-02;6.434,38;74590320016;6.161,87;48681292019;7.732,95;514177748526;6.833,38;1588928081080;7.281,40;112468766338;6.451,05;22859059040;6.175,57;1779538954390;11.810,07;154111146590;6.495,62;311815617404;6.745,27;1108816118806;5.963,08;2150435809094;6.008,48;1479861170445;6.609,92;777305351241;6.634,44;443032485888;5.935,45;56964503628
1996-05-03;6.446,87;74724500632;6.175,34;48787756929;7.746,11;514807213750;6.847,59;1592343530163;7.298,45;112729919389;6.464,18;22925518063;6.190,19;1783799904853;11.836,56;154454455351;6.509,95;312480484049;6.760,42;1109835583700;5.975,04;2154564917547;6.020,52;1482450339900;6.624,52;778375589669;6.648,49;443964263243;5.949,58;57101403112
1996-05-04;6.446,87;74724500632;6.175,34;48787756929;7.746,11;514807213750;6.847,59;1592343530163;7.298,45;112729919389;6.464,18;22925518063;6.190,19;1783799904853;11.836,56;154454455351;6.509,95;312480484049;6.760,42;1109835583700;5.975,04;2154564917547;6.020,52;1482450339900;6.624,52;778375589669;6.648,49;443964263243;5.949,58;57101403112
1996-05-05;6.446,87;74724500632;6.175,34;48787756929;7.746,11;514807213750;6.847,59;1592343530163;7.298,45;112729919389;6.464,18;22925518063;6.190,19;1783799904853;11.836,56;154454455351;6.509,95;312480484049;6.760,42;1109835583700;5.975,04;2154564917547;6.020,52;1482450339900;6.624,52;778375589669;6.648,49;443964263243;5.949,58;57101403112
1996-05-06;6.465,80;74876306656;6.194,03;48936606626;7.769,58;516326065186;6.864,43;1594595227913;7.320,28;113061449213;6.477,34;22985651720;6.206,36;1788260168540;11.862,65;154755095226;6.526,92;313340459022;6.776,01;1112297883829;5.992,14;2160692108613;6.036,91;1485898389660;6.639,72;778971020732;6.670,88;444361521864;5.962,80;57225129641
1996-05-07;6.473,33;74963456304;6.200,45;48987375770;7.778,65;516887252160;6.870,05;1595765039148;7.329,07;113088344335;6.485,10;22707484475;6.212,20;1789909186055;11.874,22;154860805275;6.533,46;314145945310;6.782,77;1113365374182;5.997,51;2162630318865;6.042,33;1487053244936;6.644,79;779457350750;6.676,65;444885361585;5.969,29;57287220129
1996-05-08;6.482,03;75068909837;6.207,91;49031499086;7.788,11;517465275974;6.876,16;1597097651452;7.336,24;113195806132;6.493,54;22734112240;6.217,73;1791299152514;11.874,80;154858069157;6.541,14;314430991723;6.790,69;1114584969640;6.003,33;2164485988733;6.048,35;1488373925640;6.651,78;780107007202;6.681,97;445329552358;5.975,73;57351615629
1996-05-09;6.490,66;75168561475;6.213,61;49074058540;7.796,64;517988237403;6.882,28;1598390126814;7.343,57;113330970184;6.502,02;22748825028;6.224,73;1793252502033;11.888,21;155027835335;6.548,96;314122856356;6.798,65;1115874518391;6.010,11;2166657819023;6.054,58;1488057871700;6.659,48;780143133019;6.688,16;445713630243;5.982,67;57445459769
1996-05-10;6.505,81;75319719121;6.230,36;49213973559;7.812,79;519131368253;6.898,14;1600927521839;7.357,11;113579601797;6.521,55;22817699808;6.240,85;1796592036313;11.918,02;155451344105;6.567,50;314558568757;6.811,31;1117907565575;6.023,61;2171395661610;6.069,11;1491505400777;6.678,83;782270241662;6.706,93;446892034987;5.999,73;57611690196
1996-05-11;6.505,81;75319719121;6.230,36;49213973559;7.812,79;519131368253;6.898,14;1600927521839;7.357,11;113579601797;6.521,55;22817699808;6.240,85;1796592036313;11.918,02;155451344105;6.567,50;314558568757;6.811,31;1117907565575;6.023,61;2171395661610;6.069,11;1491505400777;6.678,83;782270241662;6.706,93;446892034987;5.999,73;57611690196
1996-05-12;6.505,81;75319719121;6.230,36;49213973559;7.812,79;519131368253;6.898,14;1600927521839;7.357,11;113579601797;6.521,55;22817699808;6.240,85;1796592036313;11.918,02;155451344105;6.567,50;314558568757;6.811,31;1117907565575;6.023,61;2171395661610;6.069,11;1491505400777;6.678,83;782270241662;6.706,93;446892034987;5.999,73;57611690196
1996-05-13;6.521,75;75504278992;6.244,54;49327790745;7.830,54;520311853922;6.914,73;1605032376343;7.371,46;113792876137;6.537,78;22881569567;6.257,27;1801211711992;11.944,70;155693104066;6.583,81;315222542435;6.826,36;1120999607797;6.038,55;2174109215532;6.083,89;1495219021346;6.696,32;784289452707;6.722,16;447119709362;6.014,11;57746416604
1996-05-14;6.528,67;75581908937;6.251,37;49366973197;7.837,99;520741993140;6.923,30;1606934341823;7.377,60;113880635255;6.545,78;22909354279;6.265,96;1803503908915;11.961,14;155898629403;6.594,05;315705564330;6.834,60;1122179692586;6.046,07;2177383254267;6.091,91;1497330516448;6.705,76;785263268763;6.732,15;447561937759;6.021,73;57797884223
1996-05-15;6.534,08;75638411554;6.249,22;49347947715;7.841,52;520974670549;6.920,96;1606435993934;7.374,21;113758760870;6.548,54;22918664012;6.265,87;1803254100238;11.957,66;155847188515;6.596,82;315601541013;6.830,69;1121002434122;6.051,12;2181863297368;6.094,39;1497829565827;6.704,66;785080414703;6.734,11;447726730707;6.015,84;57738135109
1996-05-16;6.546,85;76140251642;6.265,81;49478958742;7.854,99;521931853616;6.939,44;1610382530213;7.390,36;113869700047;6.564,46;22974698192;6.282,36;1808020497343;11.992,65;156318361732;6.613,14;316446544893;6.851,13;1124319292855;6.063,32;2198417169263;6.108,05;1501259520911;6.722,65;787293916402;6.750,87;448897034740;6.035,75;57929152237
1996-05-17;6.552,70;76132993781;6.269,62;49509071956;7.859,70;522499634144;6.943,71;1611293541745;7.394,75;113935482995;6.569,74;22945477794;6.286,73;1810021202803;12.003,66;156458059168;6.619,05;316698254381;6.854,47;1124873671845;6.069,46;2200635935419;6.113,38;1503749906631;6.729,64;788423883743;6.757,47;449578546476;6.040,24;57965807723
1996-05-18;6.552,70;76132993781;6.269,62;49509071956;7.859,70;522499634144;6.943,71;1611293541745;7.394,75;113935482995;6.569,74;22945477794;6.286,73;1810021202803;12.003,66;156458059168;6.619,05;316698254381;6.854,47;1124873671845;6.069,46;2200635935419;6.113,38;1503749906631;6.729,64;788423883743;6.757,47;449578546476;6.040,24;57965807723
1996-05-19;6.552,70;76132993781;6.269,62;49509071956;7.859,70;522499634144;6.943,71;1611293541745;7.394,75;113935482995;6.569,74;22945477794;6.286,73;1810021202803;12.003,66;156458059168;6.619,05;316698254381;6.854,47;1124873671845;6.069,46;2200635935419;6.113,38;1503749906631;6.729,64;788423883743;6.757,47;449578546476;6.040,24;57965807723
